6.987,-0.001953,-0.001953,-0.001953,7126.51
7.008, 0.001953,-0.001953,0,7126.51
7.019, 0.000000,-0.001953,0.001953,7127.8
7.04, 0.001953,-0.001953,0.001953,7127.8
7.051, 0.001953,-0.001953,0,7127.8
7.071, 0.000000,-0.001953,0,7127.8
7.083, 0.003906,-0.003906,-0.001953,7127.8
7.105, 0.003906,-0.001953,0.001953,7127.8
7.116, 0.000000,-0.001953,0,7127.24
7.137, 0.001953,0.001953,0.001953,7127.24
7.147, 0.003906,-0.001953,0.001953,7127.24
7.169, 0.001953,-0.001953,0,7127.24
7.179,-0.001953,0,-0.001953,7127.24
7.191, 0.000000,0,0.001953,7127.24
7.213, 0.000000,0,0.001953,7127.51
7.234, 0.003906,0,-0.001953,7127.51
7.245, 0.001953,-0.001953,0.001953,7127.51
7.255,-0.001953,-0.001953,0,7127.51
7.276, 0.003906,0.001953,-0.001953,7127.51
7.287, 0.001953,-0.003906,0.001953,7127.51
7.309,-0.001953,-0.001953,0.001953,7127.24
7.32, 0.003906,0,-0.001953,7127.24
7.341, 0.001953,0,-0.001953,7127.24
7.352, 0.003906,-0.001953,0,7127.24
7.373, 0.000000,0,0.001953,7127.24
7.384, 0.001953,0,0,7127.24
7.406,-0.001953,0.001953,0,7127.24
7.416, 0.001953,-0.001953,0.001953,7126.62
7.437, 0.001953,-0.001953,0,7126.62
7.447, 0.003906,-0.001953,-0.001953,7126.62
7.468, 0.000000,-0.001953,0,7126.62
7.478,-0.001953,-0.001953,0,7126.62
7.501, 0.001953,-0.001953,0.001953,7126.62
7.512, 0.003906,-0.003906,0.001953,7126.23
7.533,-0.001953,-0.003906,0,7126.23
7.544, 0.001953,-0.001953,0.003906,7126.23
7.565, 0.003906,-0.001953,0.001953,7126.23
7.575, 0.000000,-0.003906,0,7126.23
7.586, 0.003906,0,0.001953,7126.23
7.609,-0.003906,-0.001953,-0.003906,7126.84
7.62, 0.001953,-0.001953,0.001953,7126.84
7.641, 0.003906,-0.003906,0.001953,7126.84
7.662, 0.001953,-0.001953,-0.001953,7126.84
7.672, 0.001953,-0.001953,0.001953,7126.84
7.695, 0.003906,-0.003906,-0.001953,7126.84
7.705, 0.001953,-0.003906,-0.003906,7127.29
7.715,-0.001953,0.001953,0,7127.29
7.737, 0.000000,-0.001953,-0.001953,7127.29
7.748, 0.005859,-0.001953,-0.001953,7127.29
7.769, 0.001953,0,0.001953,7127.29
7.779, 0.000000,0.001953,0,7127.29
7.802, 0.001953,0,0,7126.45
7.813, 0.001953,-0.001953,0.003906,7126.45
7.834, 0.001953,-0.001953,0.001953,7126.45
7.844,-0.001953,0,-0.001953,7126.45
7.866, 0.000000,-0.001953,0.001953,7126.45
7.876, 0.001953,-0.003906,-0.001953,7126.45
7.898,-0.001953,0,0,7126.62
7.909, 0.001953,0,0.001953,7126.62
7.93, 0.000000,-0.001953,0.001953,7126.62
7.94, 0.003906,-0.001953,0,7126.62
7.961, 0.000000,-0.001953,0,7126.62
7.971, 0.001953,0,0,7126.62
7.993, 0.003906,-0.001953,-0.001953,7126.57
8.004, 0.003906,0.001953,0.001953,7126.57
8.026, 0.001953,-0.001953,0,7126.57
8.038, 0.001953,-0.001953,0,7126.57
8.048, 0.001953,-0.001953,0,7126.57
8.069,-0.001953,-0.001953,0,7126.57
8.08, 0.001953,0.001953,0.001953,7126.29
8.102, 0.001953,-0.001953,0.001953,7126.17
8.113, 0.003906,-0.001953,0,7126.17
8.135,-0.001953,-0.001953,-0.001953,7126.17
8.145,-0.001953,-0.001953,0,7126.17
8.166, 0.000000,-0.001953,0,7126.17
8.176, 0.000000,-0.001953,-0.001953,7126.17
8.199, 0.003906,-0.001953,0,7126.96
8.21, 0.000000,-0.001953,-0.001953,7126.96
8.231, 0.001953,-0.001953,0,7126.96
8.243, 0.000000,-0.001953,0,7126.96
8.263, 0.001953,0,0,7126.96
8.274, 0.000000,0,-0.001953,7126.96
8.296, 0.001953,-0.001953,0.001953,7126.73
8.307, 0.000000,0,0,7126.73
8.329, 0.000000,-0.001953,0.001953,7126.73
8.34, 0.001953,0.001953,0.001953,7126.73
8.361, 0.003906,-0.001953,-0.001953,7126.73
8.371, 0.001953,-0.001953,-0.001953,7126.73
8.394, 0.003906,-0.001953,0.001953,7126.79
8.405, 0.003906,0,0.001953,7126.79
8.415, 0.001953,-0.001953,-0.001953,7126.79
8.437, 0.001953,-0.001953,-0.001953,7126.79
8.448,-0.001953,-0.001953,-0.001953,7126.79
8.469, 0.001953,-0.001953,-0.003906,7126.79
8.479, 0.003906,-0.001953,0,7127.01
8.501, 0.001953,0,0.001953,7127.01
8.512, 0.001953,-0.003906,-0.001953,7127.01
8.533,-0.001953,-0.001953,0.001953,7127.01
8.544,-0.001953,-0.003906,-0.001953,7127.01
8.564,-0.001953,-0.001953,0.001953,7127.01
8.575, 0.003906,-0.003906,0.001953,7126.96
8.596, 0.005859,0,0.001953,7126.96
8.607, 0.001953,-0.001953,-0.001953,7126.96
8.629, 0.000000,-0.001953,0,7126.96
8.64, 0.000000,-0.001953,-0.001953,7126.96
8.661, 0.003906,0,-0.001953,7126.96
8.671, 0.001953,-0.001953,0.001953,7126.51
8.693,-0.001953,0,-0.001953,7126.51
8.704, 0.001953,-0.001953,-0.001953,7126.51
8.724, 0.001953,0,0,7126.51
8.735, 0.001953,-0.001953,0,7126.51
8.746, 0.000000,0.001953,0.001953,7126.51
8.767,-0.001953,-0.003906,-0.003906,7126.84
8.777, 0.001953,-0.001953,-0.001953,7126.84
8.798,-0.001953,-0.001953,0,7126.84
8.81,-0.001953,0,0,7126.84
8.832, 0.001953,-0.001953,0,7126.84
8.855, 0.000000,0.001953,0.001953,7126.84
8.865, 0.000000,0.001953,0,7127.57
8.875, 0.001953,-0.001953,0,7127.57
8.898, 0.000000,-0.001953,0,7127.57
8.909, 0.003906,0.001953,0.001953,7127.57
8.93, 0.005859,0,-0.001953,7127.57
8.941, 0.001953,-0.001953,0,7127.57
8.962, 0.001953,0.001953,-0.001953,7127.46
8.973, 0.001953,-0.001953,0.001953,7127.46
8.995, 0.001953,-0.001953,0.001953,7127.46
9.006, 0.003906,0.001953,0.001953,7127.46
9.027, 0.001953,-0.001953,-0.001953,7127.46
9.038, 0.000000,0.001953,0,7127.46
9.06, 0.000000,-0.001953,-0.001953,7127.24
9.071, 0.001953,-0.001953,0,7127.24
9.093,-0.001953,0,0,7127.24
