1.67400,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7107.52
1.69500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.07
1.71600,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.07
1.73600,0.109375,0.101563,9.753906,0.109375,0.101563,9.753906,7107.07
1.75700,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.07
1.77800,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7107.07
1.79900,0.109375,0.101563,9.753906,0.109375,0.101563,9.753906,7106.74
1.82000,0.109375,0.101563,9.753906,0.109375,0.101563,9.753906,7106.74
1.84100,0.109375,0.140625,9.75,0.109375,0.140625,9.75,7106.74
1.85100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.74
1.87400,0.109375,0.140625,9.820313,0.109375,0.140625,9.820313,7106.74
1.89500,0.144531,0.101563,9.824219,0.144531,0.101563,9.824219,7106.74
1.91600,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.74
1.93800,0.109375,0.140625,9.75,0.109375,0.140625,9.75,7106.74
1.95800,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.74
1.96900,0.003906,0,-0.001953,0.003906,0,-0.001953,7106.74
1.99000,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.3
2.01100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.3
2.03200,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7107.3
2.05400,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.3
2.07500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.24
2.09700,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7107.24
2.11800,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7107.24
2.14000,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.24
2.15100,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7107.24
2.17200,0.109375,0.140625,9.820313,0.109375,0.140625,9.820313,7107.52
2.19300,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.52
2.21400,0.003906,0,0.001953,0.003906,0,0.001953,7107.52
2.23500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.52
2.25600,0.109375,0.140625,9.820313,0.109375,0.140625,9.820313,7107.52
2.27800,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.52
2.29900,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.52
2.32000,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.52
2.33100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.52
2.35200,0.109375,0.101563,9.753906,0.109375,0.101563,9.753906,7107.52
2.37300,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.74
2.39500,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.74
2.41500,0.109375,0.140625,9.75,0.109375,0.140625,9.75,7106.74
2.43600,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.74
2.45700,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.74
2.47800,0.144531,0.140625,9.820313,0.144531,0.140625,9.820313,7107.13
2.49900,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.13
2.52100,0.001953,-0.001953,-0.001953,0.001953,-0.001953,-0.001953,7107.13
2.53100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.13
2.55200,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.51
2.57300,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.63
2.59400,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7106.63
2.61500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.63
2.63600,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.63
2.65700,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.91
2.68000,0.109375,0.101563,9.753906,0.109375,0.101563,9.753906,7106.91
2.69000,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.91
2.71100,-0.001953,-0.001953,0,-0.001953,-0.001953,0,7106.91
2.73100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.91
2.75400,0.003906,0,-0.001953,0.003906,0,-0.001953,7106.68
2.77500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.68
2.79600,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7106.68
2.81900,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.68
2.82900,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.68
2.85000,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.91
2.87100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.91
2.89200,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7106.91
2.91300,0.109375,0.140625,9.820313,0.109375,0.140625,9.820313,7106.91
2.93500,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.91
2.95600,0.144531,0.140625,9.820313,0.144531,0.140625,9.820313,7107.02
2.97700,0.109375,0.140625,9.75,0.109375,0.140625,9.75,7107.02
2.99800,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7107.02
3.01900,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.02
3.03000,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7107.02
3.05200,0.001953,-0.003906,-0.003906,0.001953,-0.003906,-0.003906,7107.35
3.07300,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.35
3.09400,0.109375,0.101563,9.753906,0.109375,0.101563,9.753906,7107.35
3.11500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.35
3.13500,0.003906,-0.001953,0.001953,0.003906,-0.001953,0.001953,7107.35
3.15700,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.57
3.17800,-0.001953,-0.001953,-0.001953,-0.001953,-0.001953,-0.001953,7106.57
3.20000,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.57
3.21000,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.57
3.23200,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.13
3.25400,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.35
3.27500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.35
3.29700,0.001953,-0.001953,0.001953,0.001953,-0.001953,0.001953,7106.35
