8.507,-0.160156,0.253906,9.792969
8.528,-0.160156,0.253906,9.792969
8.539,-0.160156,0.253906,9.792969
8.551,-0.160156,0.253906,9.792969
8.573,-0.160156,0.253906,9.792969
8.583,-0.160156,0.253906,9.792969
8.594,-0.121094,0.21875,9.792969
8.605,-0.121094,0.253906,9.824219
8.616,-0.121094,0.21875,9.792969
8.638,-0.121094,0.253906,9.792969
8.648,-0.121094,0.21875,9.792969
8.659,-0.121094,0.253906,9.792969
8.68,-0.121094,0.253906,9.792969
8.691,-0.121094,0.253906,9.753906
8.702,-0.121094,0.21875,9.753906
8.714,-0.121094,0.253906,9.792969
8.735,-0.160156,0.253906,9.792969
8.747,-0.160156,0.292969,9.792969
8.757,-0.160156,0.253906,9.792969
8.778,-0.160156,0.292969,9.824219
8.789,-0.160156,0.253906,9.792969
8.799,-0.160156,0.253906,9.792969
8.821,-0.160156,0.253906,9.824219
8.831,-0.160156,0.253906,9.792969
8.842,-0.121094,0.253906,9.792969
8.852,-0.121094,0.253906,9.792969
8.874,-0.121094,0.292969,9.792969
8.885,-0.121094,0.253906,9.792969
8.895,-0.121094,0.253906,9.792969
8.917,-0.121094,0.253906,9.792969
8.927,-0.121094,0.253906,9.792969
8.938,-0.121094,0.253906,9.753906
8.96,-0.121094,0.253906,9.792969
8.97,-0.121094,0.21875,9.792969
8.981,-0.121094,0.21875,9.753906
8.992,-0.121094,0.253906,9.792969
